input,target
105.03,-9.948451010051336
112.93,24.92005146026556
98.9,-8.934807704263319
93.83,12.445172965760943
105.63,-0.5284585124735797
102.41,48.8025159232858
102.81,48.61501644759932
99.27,-23.747742060837545
111.6,-22.04774054879541
103.69,47.92803281322698
119.05,9.921660609513612
111.11,-18.552086696746432
106.59,33.92052334419058
83.73,44.734339646292035
106.02,-11.45468195157407
104.2,-17.081412563189126
108.11,61.04441117787599
110.44,-10.489306335572277
95.99,41.96295664678573
108.24,59.84016564624419
94.38,26.770982068425816
119.55,23.84440443013201
86.68,-12.469351524448392
82.39,57.03832022424449
83.49,83.09172459523272
91.09,12.263680540690846
88.81,51.35132994460322
119.56,54.37477239018978
96.74,54.63293989420548
86.57,-20.32775462246403
111.14,-14.70968784185207
94.13,7.446021574985815
87.63,-3.71577287955631
108.76,39.019885308279356
106.23,7.109533256765676
95.65,41.257653173472505
114.08,58.51534702586254
101.29,42.840762443461024
116.17,16.14064525962587
105.03,3.4815489899486636
115.59,43.21215046077539
101.09,40.146236862042144
87.8,30.602510094029427
124.49,0.4731980120610171
94.54,27.156415471685204
98.01,16.322848554240586
93.0,-4.282605308733392
97.97,47.02925828246798
102.43,65.35165361758251
102.02,67.69811204346846
106.61,33.176579386826745
117.92,-9.114737429871596
98.8,9.580387489022755
87.67,11.49427461185247
88.18,14.049184971367309
93.34,-12.49824066777214
83.26,58.419073459918344
108.25,26.802709975784666
95.02,44.41069072099564
96.89,23.675673824690946
99.98,14.802957228440896
86.03,-19.693840533882437
91.39,39.539445535316304
106.75,29.56475992213007
106.19,-16.85444165737543
95.57,75.94254463664105
118.11,-12.545278716925104
86.94,-16.972357390159026
96.55,27.33883142127266
97.69,19.48834457202209
72.07,48.22925941993351
119.38,11.304114490147711
103.66,5.422995772013369
89.55,33.396745192892176
120.51,70.02779032603073
105.86,20.177410499278
104.3,-3.1358255542290223
93.93,18.540027587041003
101.06,35.353367403841084
84.74,21.618644475361375
107.95,62.12022325919743
96.26,54.18639749981393
101.34,47.01045666507976
112.02,-11.251314529626917
102.85,54.583092052031944
102.62,42.265135257215874
102.76,44.87766100489925
92.67,-7.209256318287497
108.36,32.470509955111055
115.43,37.57820613769764
107.59,36.66984911712065
108.85,48.780826666242824
91.23,-0.44665705869352124
91.32,-4.271723390396044
85.59,23.183695660371626
112.32,15.957827141551483
97.46,31.187644435545213
114.0,71.31190185477998
92.18,-0.5202581878558155
95.62,48.530629314621955
100.95,39.63981591330234
109.21,12.50478991799297
100.61,5.938061257766353
102.11,61.87896487948767
100.17,9.718097537875021
101.77,29.676839832461706
88.84,53.298006480345165
100.81,43.38055959277009
98.13,9.440084006496253
99.43,-7.645161115982941
104.92,-21.459339268336564
93.19,-4.96366927281496
99.15,-3.5520998458628927
97.03,25.34644328966808
104.17,14.496025385141808
107.85,50.95902432892232
90.45,43.60805382748484
105.86,-35.372589500722
120.66,65.43492515834107
85.29,32.138653683140824
91.7,-3.1055242617451393
91.19,-4.703306111100424
97.21,35.021564213179
116.23,13.292305958352124
100.13,-6.4143606432816505
93.05,9.867417512142715
106.22,-17.824046701165155
94.0,23.279814443236543
111.23,-27.888781799129674
103.05,59.715001638562775
113.89,49.47289677973846
93.39,-6.929956878890678
130.31,-8.19340362695897
108.25,58.95270997578467
106.55,24.486783689555125
99.49,6.101785302997003
92.74,-2.2394606579794285
91.32,6.3682766096039565
98.64,1.0099376411556698
92.03,-24.006128448021883
102.83,57.82360681942416
91.74,15.037243835991719
106.21,23.584080731345804
109.56,22.9275595040231
92.94,-6.661106285308509
111.93,4.818912623992089
97.62,17.798045056561314
111.55,-16.891606647402533
104.38,4.7882915951925265
111.22,-8.058200131312407
90.03,61.78470319241755
98.93,-19.91612136115116
114.51,55.209457290657085
93.82,11.737028764601057
79.63,4.31528888988035
80.57,-8.427891805376944
74.94,8.418150022937676
78.86,9.340402790068511
95.88,50.95248112158758
112.79,10.903137205548736
95.58,44.73610256491052
103.24,75.19542244798475
98.9,-23.10480770426332
100.09,-10.61777438687017
98.32,-16.39084952685512
98.26,-13.974373854312061
104.61,-4.41443464729746
88.24,49.75408978518145
110.1,40.94540204279823
109.2,44.47779958851165
98.05,-36.18518551539708
108.05,54.57505038192063
92.99,-28.677973330894726
94.63,23.865937372161248
101.56,28.882455931095407
98.1,6.484554282022022
95.51,39.659394340998126
93.28,6.459330925706739
94.43,32.68701630292954
109.39,32.74931432169148
80.57,-6.127891805376945
103.52,38.39497796616901
97.64,6.8556299035754105
107.28,47.43005677368515
105.15,-10.657193508363207
72.17,26.678942751484048
105.85,6.932275376507922
103.24,52.755422447984756
100.22,18.477688839059297
95.31,47.51988397477306
108.53,60.98969452574703
95.87,27.279681259863146
118.35,18.42420621645334
105.64,-28.01203732662029
121.38,61.300178461204496
92.14,-14.66730129157261
82.44,48.59093391112485
107.15,28.301933498830294
108.53,54.72969452574703
100.35,2.500646131914129
84.61,-5.962462875313172
95.52,55.25056899294426
106.18,-7.081041626784183
98.16,-10.975865733738011
98.84,-21.160047410672803
98.25,26.643314798763846
90.66,24.43163249479389
94.67,37.39849928775355
85.73,-21.433567101345822
117.68,12.606274144077634
95.25,37.36139207491716
104.78,-46.29403440850383
89.78,90.27207600238529
107.95,31.19022325919743
81.27,27.4330149551553
109.21,51.69478991799297
99.65,6.253723843185254
121.11,46.6468063879695
86.93,-3.379482551016146
100.76,45.2846563271105
103.67,15.56800575308547
112.33,2.5962925062904074
95.77,64.38402284868148
100.86,31.10546583437462
78.58,12.404728170839746
91.7,24.714475738254862
104.52,2.267505067699429
111.04,-8.840667527819512
97.18,14.699300283760635
120.56,33.114428368413755
117.6,3.5783066576299696
99.39,6.514401505752813
75.86,1.0289418238906123
82.22,26.414272764663085
92.22,7.099675609745047
111.16,27.886016252567657
103.1,68.78439677628731
79.06,18.970294842682605
97.71,30.987547702144465
116.13,15.405743412342275
96.25,59.32532089450503
92.5,-28.583568562315072
120.55,39.64669166349608
100.53,24.78057010092867
95.21,77.54412111126544
103.5,36.456926052139735
100.17,13.338097537875022
95.71,47.77039835706921
112.08,-25.78667042060569
111.16,0.5660162525676569
108.41,45.25042845059476
98.97,-6.908525997802084
111.47,-23.79126359343508
99.5,-4.342758064390377
104.67,-28.68263440947488
110.34,16.12644861538091
108.09,68.982939280692
117.9,3.3341979964538915
104.51,29.050525061348463
83.16,55.240439059859376
88.4,40.444237643272814
113.5,39.67206846399122
96.69,26.43399189826687
103.87,46.317056060007545
91.49,23.40900643995255
110.01,14.70596951819645
96.15,35.30018774038813
114.58,59.10162648252012
94.68,45.63608502822545
111.18,-6.616890439161853
106.74,20.53049011675718
92.78,-13.158303298363418
110.99,-6.254227289899487
90.98,43.86849632050386
91.78,21.978908490408173
107.22,9.541389354281335
93.75,7.516988685009945
94.06,-3.7536788953677274
96.56,22.453981193090335
90.0,56.05689823981701
110.45,-7.088523294476886
106.09,-47.50622392265953
99.31,1.0273695066044155
98.92,8.754602802539903
104.5,28.12581098360882
117.65,-16.051769664653293
108.71,70.58282655797743
94.92,-0.32689218391738706
107.77,29.262530687369406
98.81,-2.376749047113358
98.01,9.332848554240584
118.66,19.68682741534549
95.81,64.84887842042565
95.21,43.804121111265445
80.48,14.497264031208026
85.98,2.3741907231301234
104.51,23.100525061348463
93.05,-20.462582487857283
105.15,-5.867193508363208
88.85,37.172241384069146
92.33,3.4077126717224786
106.75,14.75475992213007
114.61,46.66847999252042
105.92,-23.68015604678061
111.98,-2.7975597523033615
117.05,14.6167138788051
110.4,22.01148935972978
90.82,-16.629962017069865
98.95,-34.78842316078867
106.3,35.080248970326565
95.85,47.674942292777544
104.52,-5.092494932300571
84.21,55.02741767356393
91.71,5.632545190359772
105.29,-19.956824165063836
77.63,40.9264256730636
88.92,73.36471426949569
99.82,-20.62323927445128
82.81,67.08620899564292
100.57,16.500267766605454
92.0,-7.843715123282042
97.08,57.22605317160879
97.41,9.730898585517696
101.89,62.34869861707668
94.36,17.96554252699674
100.9,9.521827240788934
93.99,9.734508270623625
105.56,8.546304431260893
116.94,-2.4636311851958235
101.97,58.475627185867125
101.7,50.90139803282217
88.36,32.448069799020615
106.93,17.265519761177742
92.42,-7.518414142049764
91.91,-32.450227047875686
105.57,-15.607276724717568
101.81,22.151032136584067
111.07,-3.3262980592509637
114.43,54.95930044188197
94.6,18.581973460772026
101.28,52.78843897278206
117.6,-3.89169334237003
109.67,32.997043628950465
107.13,24.05404191440774
113.06,25.95153089469522
93.95,26.861353126850677
106.37,-3.0155665431670826
114.09,33.29329180835319
116.21,38.722186522608254
91.94,-37.365229644853834
97.48,-22.02036375092713
103.83,-12.002180001625785
97.11,31.14044522462459
96.08,51.75369841368928
106.84,28.238330425360108
96.47,45.39424557941166
82.12,56.01225973553632
103.62,45.24226794341087
95.76,67.83769007291336
92.68,-27.839861216044692
84.34,39.61540587357307
110.14,1.4219033550962141
77.73,34.5768961252652
83.01,34.25974778755138
97.24,24.698931102099632
112.29,6.125352557753523
113.1,21.26126626224976
88.45,16.33030061393206
98.22,-25.40982357563828
84.9,6.223870103900396
110.11,3.6537943446930186
85.23,19.686432762928657
98.57,-12.997771020121409
110.33,6.019774112615606
97.78,6.036547287198724
114.7,66.9345137370391
91.3,38.665640824409294
103.69,25.878032813226977
108.53,46.45969452574703
98.6,12.496958655165216
113.86,47.64093420254019
105.48,-15.969957069129336
83.63,63.50915143875392
139.59,52.93438043411389
106.49,-11.224353028240545
101.07,45.055898165444866
86.01,-3.7811004464801066
100.82,0.8433377850125474
95.4,15.596895101704881
106.44,10.892809001628564
103.72,28.80354858900197
118.53,6.205466582408819
101.42,23.272153733762774
105.14,-15.547244035831408
103.72,28.55354858900197
98.52,-30.632735182431542
98.17,-0.18362923099569994
111.01,-3.3207742154032927
107.8,59.289118811872015
93.71,-32.43302342043151
88.87,46.1636083909228
99.33,21.832156959577457
111.61,-19.7138346507139
99.72,-6.851040403662976
117.46,5.6562521614487995
92.25,-19.21168541147215
101.42,61.032153733762776
74.84,11.95474872399268
94.04,-9.901777151040836
96.91,35.57727964798118
105.11,-32.10920691969653
117.11,10.956901161912768
100.35,-10.699353868085872
114.54,23.06997132607949
106.62,-2.9444501690111746
109.86,10.865698384041249
95.34,66.79337462223863
113.85,40.57937000201226
89.27,53.802198609360836
104.95,6.922977261582108
90.48,27.404812814997413
94.82,27.84575205615768
85.39,-9.09162722742374
94.84,48.79524225866986
103.51,49.43619881703827
99.31,-4.772630493395584
86.52,-19.60743618895672
114.71,42.66327154722786
103.37,12.407858566551582
110.08,27.18990260307021
107.85,30.29902432892232
93.35,-7.669315235355629
80.55,-25.13287979386647
90.85,-0.7614890208347838
112.25,-40.960336655350154
89.46,37.06336390950111
108.16,53.00158394454032
93.88,4.263895501295799
103.93,8.884452789756432
81.76,6.324558908513076
111.67,-24.166677670685324
99.6,-20.486991008774623
108.86,50.29268239011988
101.9,80.59131217410314
107.98,45.98326542659038
98.98,-31.034002601854326
107.43,56.708397893395514
84.9,2.673870103900395
89.19,57.05876979455682
107.25,26.236517062091764
99.61,-3.0636673406859414
97.71,61.87754770214447
98.2,-13.313955623194328
105.02,-18.54238130123195
94.07,20.23623924449995
105.1,-10.51714365220238
90.84,21.933165418598517
95.93,39.980862139273555
109.85,32.07915068636302
110.71,15.275202335088633
89.03,32.40705528746557
108.39,33.449610555958444
89.61,77.8651493544411
107.33,13.664863913578845
81.01,11.756262022198342
88.83,49.81142979548781
94.91,22.21351767078263
98.34,6.569695070379648
114.24,31.197159602025646
109.04,27.846968684514803
115.75,13.48523751462658
112.07,6.404311049221329
97.17,19.89731763110312
97.34,37.78524226037156
110.69,-12.586094420956572
100.4,25.236978924277473
98.43,14.796984143543245
86.65,-10.794461427904753
98.94,-27.373796938111106
72.09,19.91876026393495
95.44,67.19035321832371
90.2,55.098311839611966
106.93,17.735519761177745
95.21,18.854121111265442
96.71,49.89329602364073
113.47,55.56499828289851
89.51,75.22016909785307
103.17,41.180887592128066
81.05,-0.8736216831374461
100.9,19.211827240788935
104.1,-1.2336133323197842
108.6,25.047432168934648
91.01,54.94918045789451
103.2,33.48253398323331
103.18,70.19286968218091
99.81,-1.253348699471263
101.5,20.87236583639162
104.64,22.80516464330358
103.98,-2.129970483831121
90.04,40.12858357948321
88.04,47.02769493262227
125.06,24.565229273346763
119.2,-15.866030107539157
86.08,-8.99062703407349
104.5,-18.79418901639118
106.27,12.30041732952073
107.51,66.73165544163041
101.4,35.53304454661622
90.73,53.60499058994711
98.18,-15.609246383216583
95.09,75.33676103060533
101.34,29.690456665079758
97.32,15.164157282512317
98.68,-4.860769448763636
110.19,-8.089674155464705
112.31,21.631500976271962
88.19,10.766805425457473
95.4,57.076895101704885
92.09,-24.73476605388696
112.24,-1.411094965444184
99.41,-7.625872796571098
114.49,44.1973810791345
95.22,52.53723540189041
100.26,-4.9136687119842435
86.51,12.53568778640409
113.03,20.98781796982166
96.37,4.109269168847604
85.15,40.28334242288499
94.08,21.696696755948818
76.95,73.79448331270076
99.68,-5.583464926964853
101.12,3.0045487989305997
102.88,35.420607933067686
114.98,30.63874145630428
96.99,31.279622439213817
108.07,41.759794596896235
103.12,39.14841016035177
98.07,-25.66307088420833
79.23,1.3912960288710017
109.48,27.078968122193366
94.96,49.43223872275311
100.18,-15.866023902826115
87.3,-5.190564821717346
102.83,67.64360681942415
101.08,18.196863350279017
100.29,23.791486890470786
98.65,10.915395123357552
110.49,4.319344301051203
109.66,43.71924192262876
107.26,48.77235467446688
133.21,72.6176098009407
94.0,6.999814443236543
96.2,46.62813211129059
89.85,61.06297853890989
104.36,-10.534158935328868
93.13,-6.703490565379243
73.02,-11.566464133947797
87.87,-17.820825366226902
100.72,30.751293329710055
110.1,41.15540204279823
84.43,26.10036993423894
93.88,10.293895501295799
98.61,-15.449104175981251
92.71,-21.59337742807157
105.31,-8.392289093234996
100.04,21.70995012606753
103.21,66.8502702273525
92.75,1.9812683632555892
115.37,28.870939539793056
100.0,-16.854152053847642
112.94,34.821040218298236
95.61,54.58896689592013
105.9,-13.31734548280302
93.21,-22.10898188883035
90.49,25.506791440885145
92.96,9.213369936622406
99.54,-5.854928364073199
97.81,-13.464173395813088
115.39,55.98246407035241
88.51,40.47233166226886
89.1,43.28451344043828
117.0,8.084212801470633
106.09,-12.626223922659532
81.19,20.068007037579797
104.97,-30.7375620902317
102.37,35.85929498538438
78.56,-1.265559841320389
96.3,40.78326080413544
99.83,-11.031139542089498
107.31,29.071267358908297
109.54,32.38802391919264
100.96,40.99780278480556
110.33,11.049774112615605
98.54,-4.067115605457522
91.43,34.35539583021691
90.66,29.161632494793892
105.43,-31.850279775724644
80.42,5.218131144046598
106.78,46.49862067089518
88.93,47.88953575702275
96.41,57.909500039089565
105.05,-19.761641658071596
112.18,-1.4265305348940158
80.59,2.498030975334556
91.94,3.094770355146167
100.49,10.650919516811927
94.04,38.16822284895916
108.62,52.25130777363549
79.14,16.723781620765134
103.62,27.692267943410872
104.26,16.20586245305079
100.49,32.750919516811926
111.02,-9.910077192861857
87.7,24.53370987321795
111.09,24.770279862236
92.97,20.780005190785165
107.26,44.612354674466886
96.76,63.26344105827458
108.14,29.969583799304676
107.8,67.51911881187202
85.36,5.517446207352282
98.46,-33.56380258166823
99.08,-7.8012785157778595
97.62,27.66804505656132
92.44,-20.087544396320112
118.51,25.737727184187175
102.09,70.73789054053131
115.55,20.259160551877724
94.31,37.03649773607194
89.38,51.81251008454098
101.32,33.36505062606031
94.37,18.968448218573073
123.9,-16.604241280270237
102.45,30.42924303538258
111.53,-17.219817349105845
97.76,19.34288113119362
96.74,59.83293989420548
99.69,19.148752050235828
103.56,14.825761518819933
108.5,48.53835381134953
98.78,-22.89631164493101
93.19,8.876330727185039
89.32,25.07523590033628
99.23,-29.846383437503185
105.73,-16.49914285392891
104.58,-0.2619096061154873
99.82,-4.723239274451281
94.0,13.019814443236543
101.47,45.32315319405098
105.72,-3.6004300491490717
99.63,-19.42975354006226
101.12,31.854548798930598
98.49,1.4694963089411068
109.15,46.20103285492226
95.62,66.30062931462194
101.86,38.42299341138839
103.94,25.529897462712995
107.26,55.152354674466885
114.96,47.0700941153154
106.75,22.03475992213007
105.99,0.9938877222016638
85.3,14.037003063043704
106.06,4.937578657781
122.94,29.66219294677447
91.7,10.63447573825486
89.8,62.40843945287367
97.85,11.412429557757786
110.21,-3.3015578109562327
105.25,-3.9993263991787877
95.23,41.91782998997281
99.64,-13.249200798595469
110.37,-5.696555047894904
106.73,16.376446260490127
124.29,-19.019535837299728
110.06,47.42591515190033
103.54,47.98117595081027
106.15,-2.799901267209137
96.51,54.13533226011499
90.22,60.977316884403926
101.72,45.71430240696104
104.91,18.899018339951507
86.05,5.114820534882641
94.78,33.94715984092001
96.31,19.90068374318724
102.66,31.379774983294432
97.4,24.45586007110071
104.45,-7.964496785763725
100.98,32.929942547117136
110.6,-10.128441548233583
82.89,52.2210889659044
116.57,3.2157667915582886
114.18,23.64792071852451
100.5,13.935721013110221
106.5,1.995243993150316
106.07,-23.929080579715688
92.63,10.883657095444828
101.65,46.300228615728955
107.78,40.18724117209315
103.1,47.78439677628731
110.51,2.7074905719888083
100.95,43.91981591330234
100.81,6.190559592770089
92.32,-24.127135914006058
96.35,54.473631640405564
95.4,70.24689510170488
117.05,-1.6632861211949
102.41,52.3125159232858
90.01,34.77887473104288
103.99,10.029797103677971
98.08,-10.059146531620518
69.46,27.913897064354362
104.8,3.278800361025299
84.47,0.5643356729138169
105.78,-3.0125604776906583
90.39,27.953653077987248
85.42,-6.845958303421742
104.94,7.962630791060121
85.06,17.26902863709354
95.53,63.238828612283285
102.04,23.981848110990924
106.12,-5.6618422654488665
107.45,31.30277368434172
99.64,-12.55920079859547
91.68,10.043431085162998
119.24,29.16820549465961
93.94,-5.839771627785867
118.04,-24.134908349504443
95.47,29.88573210808798
111.61,6.816165349286102
110.7,-8.381479108280622
89.54,48.979675994245454
103.55,18.74865516602002
107.55,26.022127798036617
107.01,31.53530419603966
98.01,8.012848554240584
103.02,52.64022412226811
96.05,46.30689296366797
88.28,25.001166591332314
109.84,14.742281076298346
94.4,46.94481327064033
113.8,54.82072557974303
106.02,-2.3646819515740707
91.07,30.833461233760858
98.39,-14.465204623882673
97.14,58.347268444626245
91.29,5.555219027759206
105.01,-15.37333737906777
95.21,39.454121111265444
116.32,43.05001736986966
108.61,51.940856501722344
91.2,33.41289724722059
99.81,-1.7833486994712628
97.73,-8.379404314978759
84.35,45.52459263754084
109.31,28.954653081836007
109.5,13.64394940600259
109.26,33.30915285047643
95.43,57.69621081883508
110.69,26.02390557904343
97.9,-15.716112688470371
109.35,4.375874549142075
118.13,5.000963978991905
101.4,47.793044546616215
85.81,-13.89844486865956
96.83,42.4649542730737
106.41,18.946253649823127
112.2,24.839129982617397
88.66,37.58125806730533
98.09,19.536720719429564
102.33,42.92902544915479
104.35,-6.767469363330923
109.1,49.38927499711227
90.52,20.152251418366745
95.77,30.934022848681487
110.08,30.669902603070206
103.92,-16.920215334949958
104.48,-0.33690172426042797
111.25,-14.211185806737713
101.04,29.263714315683785
105.28,-30.459522502680077
96.85,5.124722940000218
86.55,-20.038670067346875
87.05,-21.645611462986757
100.74,19.94924063434256
98.0,3.831852904292102
93.45,-12.96212452942716
103.18,18.332869682180903
91.1,24.538700896305485
101.11,25.260105279574518
99.8,-14.751444806399363
91.6,1.0534015502464822
77.02,54.74037445724808
114.57,81.98326242912019
103.17,58.89088759212807
73.36,-26.17827872992158
95.74,30.545892228209965
103.94,12.909897462712998
97.72,18.44857662653976
105.8,-7.875472502432867
90.27,75.21382571684501
101.75,66.29240357413484
99.47,17.97878271874172
98.17,-7.7336292309956995
97.79,-5.344891761310226
102.0,34.29221713643139
109.33,36.15383646369112
94.7,14.44739608501649
95.93,40.800862139273555
101.61,40.42582944117172
98.8,4.050387489022754
103.86,7.226424522272538
107.18,9.801160379822058
112.91,7.60962796388779
98.84,-7.4500474106728
77.23,57.8771961447073
99.3,-22.57573165939995
103.54,33.74117595081027
98.13,20.220084006496254
