input,target
96.58,42.15755330839098
92.29,-7.7645790204968925
110.63,0.2383261267027439
107.0,23.905843209100357
82.81,48.47620899564292
112.84,12.777605901733686
99.77,-3.5034261447397568
115.09,47.805930562112785
107.98,48.683265426590374
105.3,-11.111079170420037
113.98,42.6992312536929
98.08,-0.9291465316205176
97.44,18.046513535545216
96.58,42.12755330839098
104.73,-7.108620356902866
106.32,6.2043470938271135
92.6,-9.359666636598266
107.01,25.425304196039658
101.83,51.400638510446946
102.43,49.41165361758251
100.39,15.754795027850719
108.02,47.51135659502958
109.3,39.37732044092817
112.31,-1.5884990237280365
101.79,47.539741739341785
127.7,46.034749716678675
107.77,44.9225306873694
89.52,51.39638778231667
114.34,47.452704567127455
101.39,44.01498623910744
106.35,6.296275761895406
92.57,-11.305623721259341
114.95,48.87639342819376
106.03,-1.9398259920916252
102.27,49.48937687847538
90.91,26.775391130925186
100.25,12.432872878127036
107.57,41.750172352583036
97.52,15.157174955756238
108.12,49.40574821507185
87.0,-6.395444017240086
117.89,-10.731779408788396
97.19,24.710649011672935
80.74,-3.63584333053274
87.85,15.862518394145463
96.99,31.999622439213816
110.37,8.483444952105096
88.4,33.334237643272814
104.92,-9.589339268336564
111.7,-10.212297479682503
117.49,-7.524322284734456
80.7,-5.634082300770948
99.45,-9.0735717335459
102.79,43.6971603780582
101.83,50.29063851044694
100.05,6.489637531582819
97.32,21.774157282512316
105.93,-2.1279848455061563
91.39,11.179445535316304
87.81,16.023632849768028
105.94,-3.5334548654040137
106.12,0.5081577345511339
101.11,38.00010527957452
105.25,-11.169326399178788
109.37,34.95096651631492
97.15,27.09133141197725
106.67,16.278628721012854
114.74,50.591267187565364
98.98,-10.784002601854326
96.38,45.28818315082789
99.08,-9.13127851577786
98.26,-2.3443738543120607
86.62,-8.543019307567398
99.39,-6.695598494247187
92.6,-10.749666636598267
89.35,48.317361793540115
89.04,45.473384012229246
110.31,10.529741703161317
104.01,10.152217243562745
98.56,-7.190357553531063
110.07,16.192735015685123
91.42,12.04502510167039
97.01,32.2352918475093
87.07,-4.398634951364742
98.72,-9.57458556019547
100.86,29.83546583437462
96.16,49.35950346975499
102.65,45.31003522464737
96.6,41.75229469673173
80.8,-3.834893585368749
103.2,36.15253398323331
112.24,-3.581094965444184
94.35,24.512295284013977
93.04,-7.952310555421933
100.85,30.006339729814012
125.77,23.105861245204895
76.99,50.62328780839506
95.64,49.734978170793255
98.3,-5.621610110419712
111.18,-9.006890439161854
92.46,-10.054816028127266
90.6,34.10779968177507
97.48,19.199636249072867
103.05,37.995001638562776
104.52,-2.942494932300571
101.2,40.37699599492025
78.24,27.328014702213125
109.45,34.27595230327449
104.48,-0.06690172426042795
102.42,48.228533185023224
102.03,50.6615011396111
100.95,31.75981591330234
111.05,-4.801925826526856
83.96,42.8438247516151
108.1,48.12013872402428
105.37,-11.125728409484
102.33,48.989025449154795
101.6,46.77047291769101
107.21,31.430567952952813
90.64,34.389244019933265
95.7,51.23583226754788
117.24,-5.842513002886637
78.18,30.67912137870179
108.98,46.827615403445115
95.73,51.340431339024384
93.28,-4.480669074293261
102.68,45.26150991735134
95.41,46.43946992357938
98.38,-6.6292925556493385
88.76,41.261503366132025
85.14,11.022665714339048
86.66,-9.975697948514771
93.21,-5.34898188883035
103.34,29.64707678737255
84.15,40.20174622771807
93.27,-5.432384728754996
104.64,-4.0948353566964215
113.59,34.61574252998619
91.27,14.016017841497073
100.29,11.971486890470787
115.65,35.321837654058164
97.05,28.933304297528323
93.87,7.839844513009416
99.23,-7.976383437503186
95.85,49.93494229277755
105.91,-5.139949252267117
106.3,5.480248970326569
96.63,40.80822220418854
108.19,49.36226976837647
85.98,-7.955809276869878
96.98,30.87002288572688
112.1,-4.150865585183122
95.6,48.79432060539444
101.86,48.50299341138839
115.64,36.00460498057299
118.73,0.7191709316070622
92.91,-9.775713753635435
112.98,16.51947248539775
105.76,-7.489163778253521
95.33,46.4115660572297
98.83,-10.471970758011143
84.3,33.5442248598195
104.8,-6.921199638974701
100.85,28.81633972981401
119.64,28.60560417168169
93.26,-4.601571165820533
98.26,-3.2043738543120606
90.75,30.375443435816788
113.06,16.94153089469522
96.76,40.203441058274585
108.54,49.8240999658448
94.78,36.03715984092001
95.13,44.79062695094559
83.79,45.99463309033467
104.15,5.024971916583847
102.88,43.960607933067685
81.07,3.80233602517851
92.89,-10.260626811848681
125.44,13.703729569904185
111.12,-8.30409243779254
112.13,-5.262985169917455
85.33,4.900560887400899
85.91,-7.50965848893018
105.58,-9.817969177096073
98.05,0.4248144846029186
102.45,48.73924303538258
109.22,42.109710785727785
119.16,15.47849477027626
106.38,8.070491860179258
121.41,47.707412401480035
97.26,23.914856097522904
84.7,24.102097597436128
102.33,49.21902544915479
120.81,49.755955755236826
114.56,48.4918630747717
118.51,-1.6822728158128235
94.96,41.64223872275311
94.8,36.5596557730305
95.47,49.62573210808798
103.32,30.751625398343663
94.9,38.42205218934379
86.66,-10.34569794851477
105.01,-9.073337379067771
101.36,41.3170348157017
83.98,44.06261912893546
107.65,40.996931177959574
109.57,32.51554963562073
82.15,33.65470348534583
88.84,44.59800648034516
110.41,6.14675566081288
97.68,11.070112287092023
94.37,23.168448218573072
110.94,-5.942265135860581
109.25,40.70228271690921
105.47,-9.759978668469039
88.7,39.152085854344605
98.61,-8.949104175981251
81.07,2.1623360251785098
113.6,35.04374487663316
86.37,-9.851363668420305
118.29,-5.8094640386955785
122.3,25.838896351300985
104.4,0.058670544789596046
92.36,-10.180491717003818
100.08,7.1170573182002475
98.03,3.7601856780878453
106.99,24.785818642536665
101.36,41.7870348157017
104.49,-1.1966576939409392
108.19,48.64226976837647
83.01,50.679747787551385
76.59,48.22534444868165
86.88,-6.715474420441904
70.34,48.51418131749492
103.39,27.503787567238497
86.51,-10.654312213595908
102.66,46.329774983294435
91.2,18.242897247220593
101.95,49.00944360901518
94.69,32.172393170840834
93.61,2.3799033948483705
102.38,49.24699063506181
101.18,38.694748116260776
107.47,35.91990460731461
90.88,27.430028837177886
112.64,6.562449639226268
116.6,9.925047198577436
110.27,10.942143098839436
100.91,30.5257385440206
104.75,-7.7628588084250385
85.99,-8.727048295975333
108.45,49.185485496190594
104.43,0.30450602470191357
104.0,9.020516703542807
116.7,7.220298184724039
90.54,36.280746758808775
99.93,2.114123034779642
80.57,-7.877891805376945
115.29,45.68014318264681
93.53,0.40973080016100494
87.31,0.21045765085855694
97.66,12.806240397771152
87.21,-1.2422911627924145
116.02,26.904097185573793
96.9,32.947193590041564
92.47,-10.128987516326836
103.23,34.26168703079658
122.62,16.979226951436047
92.8,-9.169510912218234
94.53,27.943911013110043
102.31,50.58109464946626
92.08,-4.2845743485148855
86.37,-9.841363668420305
86.38,-12.257096688861383
104.56,-3.0415130255214637
95.08,40.85255521303074
105.9,-3.76734548280302
89.93,47.77597772106518
85.61,-1.9312401011372256
97.86,8.579901024661616
98.02,1.5356179045530856
95.36,48.358855897543734
96.1,48.99015791981425
96.27,48.45471648835328
107.75,44.5356537410211
106.37,4.934433456832918
102.29,48.991227809793884
94.16,17.536158827989684
98.59,-9.454124233339776
118.01,-10.250360179407405
112.58,4.835734011959712
84.43,31.750369934238943
85.78,-4.36272446726699
91.64,4.121002775196316
97.81,7.795826604186914
94.14,17.259082683211957
104.27,2.642841812185142
91.02,21.27544889177436
96.63,40.428222204188536
108.54,51.054099965844806
114.37,49.53455032964204
109.72,25.913744041612627
109.29,39.36812808347361
99.35,-7.371680829399519
98.75,-8.898870587633496
104.07,9.204627461546135
91.42,10.46502510167039
112.14,-4.268646317111864
98.65,-9.834604876642448
104.68,-5.726798591079652
125.96,30.48531591558958
92.03,-4.336128448021881
88.18,26.349184971367308
92.27,-8.088733776017241
99.83,-0.09113954208949876
92.99,-8.677973330894726
84.18,39.30781084832748
87.08,-3.006568945767526
102.95,40.629811891882355
93.84,6.684554639311931
99.6,-4.016991008774624
92.28,-7.958062789676566
98.59,-9.854124233339776
103.9,14.032659853919519
89.57,49.68173524090941
84.84,18.411575197992885
107.88,47.62361016385309
94.51,27.58638327903072
115.75,34.81523751462658
102.69,45.993537918994704
101.15,37.93761178562274
94.02,12.602641220256807
92.8,-8.779510912218234
99.45,-7.273571733545901
97.48,17.539636249072867
101.45,44.79800888855515
96.13,50.19289451748669
109.22,40.00971078572778
105.69,-7.507976354259107
118.7,0.16946322959111326
113.94,45.14577674873467
96.94,33.619206189662854
101.67,46.211018966038715
88.72,41.03031418512348
91.96,-3.8806402474171295
91.14,17.708898606547006
115.64,38.00460498057299
100.75,26.697279841957272
93.13,-8.363490565379243
114.99,49.363706245286544
97.99,2.582606054479782
117.33,-8.117224197628355
108.83,44.85892349693173
99.79,0.3024952141856895
90.99,23.255734499709053
84.7,23.282097597436128
104.51,-2.419474938651538
110.3,8.866326800188654
90.79,29.763816533670145
98.18,-1.819246383216583
106.58,14.023497350823607
99.11,-9.668285849850063
84.06,40.328368222343926
120.15,40.370717521294225
113.38,29.22691874461149
84.7,23.86209759743613
95.0,40.42948229945169
102.54,46.72776347823249
99.46,-7.18873293289524
98.55,-7.630135074593753
103.66,19.52299577201337
101.09,37.886236862042146
94.56,28.70875932382015
107.24,32.85939180874083
108.71,46.722826557977434
126.2,34.50408713153145
98.55,-7.580135074593753
83.35,50.54426826030408
115.9,31.12053142414221
84.39,32.057718095349045
90.52,36.10225141836674
96.75,35.96910042367829
103.45,25.452107350467465
90.59,34.81380873034793
91.41,10.255595862767917
94.83,37.8313357172116
116.61,8.240257489914374
108.59,50.21102811776109
107.5,38.81659145055919
110.69,-1.7560944209565716
104.32,1.7939741101821611
96.82,35.0626551825623
91.26,16.69717837250347
102.68,44.40150991735134
89.69,51.22618869449618
89.32,49.71523590033628
114.5,49.52992266850013
101.7,49.851398032822175
93.44,-1.91401021241328
100.68,23.0787614855932
105.47,-9.579978668469039
74.64,-1.4028010915248894
92.75,-9.898731636744412
111.67,-9.556677670685323
97.62,13.008045056561317
87.42,5.0688307439821925
90.45,36.24805382748484
109.51,34.859412812679345
109.36,36.21427623940955
102.31,51.90109464946626
90.36,41.67473737222687
115.52,40.586644100034775
120.58,49.32143202859145
109.82,24.13745490308847
106.91,23.708943954964063
76.02,39.76563837375494
98.47,-5.838731876804296
100.77,26.831340352401124
93.13,-8.393490565379244
96.42,44.08818605824136
100.67,21.126921058494574
102.32,49.606548864346934
106.49,10.485646971759456
84.57,27.384490786815597
121.69,41.630359985839284
88.01,20.694398022819875
77.65,42.707162161673914
95.8,50.894737904849045
111.6,-9.777740548795407
85.12,11.604135446604385
96.96,30.177153883825266
105.23,-10.217280561004609
111.06,-7.170473955236609
105.66,-8.690767337383008
82.83,47.90171808911817
107.29,33.53186649077517
95.99,49.60295664678573
85.27,5.186046990755837
104.51,-2.919474938651538
132.28,29.4029594555334
113.71,37.52900524185052
95.96,49.34549634731853
107.63,44.12339923414176
101.05,35.77929731832431
113.47,30.314998282898507
93.5,0.9396204355503885
110.93,-4.642185842997041
111.1,-7.537291770273971
89.51,50.70016909785307
112.92,13.729570692853155
100.39,14.744795027850719
96.34,46.3768766579582
101.79,49.609741739341786
101.63,47.06846253983754
104.39,1.0274784522688645
86.25,-10.395205677624844
94.63,30.785937372161246
109.41,36.04112261932733
75.99,39.34400275278453
111.1,-8.29729177027397
99.15,-8.782099845862893
86.56,-8.329716318188154
105.9,-5.17734548280302
115.05,47.963087520480556
85.64,-3.367389931307387
89.37,50.613800618619855
108.8,47.150390430742945
108.46,52.83413675406017
98.41,-4.949309928828947
88.18,26.67918497136731
100.09,5.742225613129831
102.72,45.31446638323032
120.47,47.314770406991705
92.39,-9.742615619309325
94.44,25.406685299624684
97.88,5.04902006791465
91.04,23.317228530586814
112.8,9.54430231723886
86.79,-7.637267117504155
99.45,-4.6835717335459
108.05,49.11505038192064
94.07,16.186239244499948
117.6,-9.811693342370031
92.23,-8.763532742913346
89.64,51.173269536161584
87.58,7.216915321801684
92.4,-8.437484915429538
124.37,-9.066593141696572
104.17,4.846025385141807
125.72,22.406055922201617
107.24,31.239391808740834
119.42,20.47380172412284
87.09,-3.4221433029394714
85.77,-4.395807990916608
103.64,20.832830417176776
100.71,25.77144502692401
90.04,44.408583579483214
91.84,-1.226038014375802
98.4,-4.528549193049551
92.56,-10.411540303048932
99.88,1.708394552051987
93.95,9.381353126850676
103.18,33.2828696821809
104.26,2.035862453050792
90.08,45.68755688081651
103.18,36.5628696821809
97.03,31.56644328966808
78.32,27.00053676771616
88.61,39.0264387935
82.13,34.00773955356385
105.95,-2.4265855593095327
101.11,35.660105279574516
123.03,4.116885554603393
110.99,-6.794227289899487
91.14,19.448898606547008
94.12,16.55331886161597
98.44,-6.455929677973382
99.78,-0.9015060319072
83.69,47.73350825464998
77.65,44.53716216167392
105.62,-8.912054876015763
107.69,43.57668186605007
75.34,18.455180741189405
108.93,45.03053717520006
105.13,-9.364260864176972
97.54,16.983206817262484
105.21,-10.553036217231003
108.92,43.97736198187447
108.47,51.359746623599335
95.0,41.749482299451685
95.32,47.87706435805794
98.37,-6.0408295794183475
103.8,16.33351911368989
93.75,3.8469886850099453
98.57,-7.767771020121409
102.98,39.96448218775691
110.07,17.592735015685122
102.76,46.17766100489925
109.17,40.0741898698607
104.5,-1.0441890163911796
93.56,0.9378940530239313
97.36,19.795725161396707
100.34,13.600906099235711
102.58,48.17810896672008
108.85,46.17082666624282
83.65,46.67848514250113
103.91,12.815863555651987
82.88,45.84159183978762
100.51,20.320616936520317
90.47,38.95104672272416
91.41,12.555595862767916
98.43,-5.003015856456754
105.62,-8.572054876015763
96.99,32.189622439213814
84.14,37.959287691279215
91.68,3.683431085162999
92.15,-7.15200992501443
104.55,-3.4477574683932435
90.14,45.80308837063961
92.32,-8.347135914006056
105.38,-9.955692391100692
107.59,38.83984911712064
99.43,-6.175161115982942
90.51,37.62548567749016
122.54,20.694490533367578
88.01,20.774398022819877
104.2,5.208587436810877
104.46,-0.5907999652611085
92.92,-8.923802457401486
83.63,47.46915143875391
85.96,-7.464965968744161
99.35,-8.981680829399519
107.17,30.715804443876888
87.23,0.036272726819017276
96.89,36.08567382469094
87.39,1.9034242754150976
92.76,-10.484960767694577
100.48,17.89624292752148
97.74,9.403633675443492
112.64,5.392449639226268
105.87,-3.884966139737266
85.72,-3.2444546631743343
105.8,-3.9054725024328665
96.67,39.45683443791679
117.55,-7.887053322776481
93.51,0.1642798924770762
101.0,33.876786508939695
97.71,8.657547702144463
112.26,-2.3072923306408
121.03,49.55563611959609
91.51,8.145709703466405
94.25,19.567721909692715
100.22,10.107688839059298
109.89,23.123713595278907
109.73,27.7068287647043
95.93,50.10086213927355
108.85,48.95082666624282
85.7,-2.9090986594454042
102.16,50.41829038517562
95.23,46.427829989972814
105.39,-9.53263482865788
86.17,-9.989378265978928
98.54,-7.267115605457521
94.85,36.25744629008954
108.82,48.038849242038225
108.97,45.10731835458818
101.77,47.07683983246171
97.67,13.002753983650441
95.57,49.39254463664104
106.84,21.13833042536011
110.89,-3.1968105482259777
110.6,0.061558451766416944
99.69,-1.731247949764171
107.7,44.800812324154904
113.46,31.830382812331205
83.65,48.55848514250113
100.27,10.960606057972223
106.69,15.15313800636909
95.03,42.428113832227034
96.02,49.71337131378453
107.55,41.452127798036614
98.93,-11.81612136115116
110.54,2.4068134887125576
96.2,47.61813211129059
98.49,-7.310503691058893
106.15,2.920098732790863
114.57,49.15326242912019
118.88,6.23358220946274
80.65,-7.1797171857896895
106.38,6.790491860179258
122.82,8.918236152214625
115.54,39.243625164104245
85.97,-8.64177770010799
94.91,38.89351767078263
92.2,-5.955710250469818
101.46,44.87180262125411
106.6,14.35822727957316
102.28,47.95680317178626
95.39,48.20153361354238
86.63,-9.073129540774874
91.1,19.518700896305482
91.82,0.0010188314906447726
107.13,30.664041914407743
103.44,28.0192433068733
95.96,50.73549634731853
129.91,-6.006563510530862
99.64,-3.8292007985954695
96.97,33.52920934006843
102.89,43.025407477586334
92.02,-4.171066177073893
100.61,23.028061257766353
104.3,1.8741744457709781
102.43,48.46165361758251
101.37,43.52196122256743
107.54,40.895023474421315
108.74,48.53765120542003
107.19,31.00542520882144
109.31,40.654653081836
108.81,49.49600912526929
101.77,48.60683983246171
111.52,-9.6593478945038
105.71,-6.049007223947937
91.09,19.893680540690845
98.99,-10.266429831057978
100.79,28.762512422987694
82.37,40.07122104233642
101.37,43.32196122256743
105.36,-10.22273888023944
104.34,1.291131939671848
116.12,23.36876489610272
106.2,2.3239407413457633
95.98,48.903481787203226
87.29,1.1702937465138465
111.9,-7.897643753689021
103.67,20.53800575308547
115.71,37.77055252677585
102.79,41.7671603780582
90.46,38.455468540879465
118.24,-7.999951574237168
105.17,-9.36797968003657
89.43,49.4307721631427
128.97,14.259293668532406
115.77,32.86387803019902
109.62,30.1788550844697
87.63,9.104227120443689
104.98,-7.898430858774554
106.23,3.6995332567656765
107.09,28.167122938897112
100.99,33.0240402244086
93.9,9.715258767282476
120.65,49.305865571473426
106.07,-0.9990805797156883
70.68,50.179480833653614
101.9,48.64131217410313
108.65,49.144894254591826
108.06,49.76386767074881
100.1,7.368695674649602
110.28,10.902556309262867
104.19,3.4129002494952996
101.25,39.84909756601154
96.72,39.48506180008094
116.0,26.098172497610722
118.75,2.0682513910355302
99.5,-5.842758064390377
96.7,38.869613933567166
105.2,-9.571341195681734
106.39,7.427833203648751
108.84,49.03624488241624
98.72,-11.48458556019547
102.86,43.57447141328773
115.16,45.46428973782449
125.84,24.63915363052654
100.99,33.4440402244086
84.01,41.563782946929464
98.4,-3.628549193049552
96.78,35.90676108529675
83.34,49.31252991945812
108.53,49.78969452574703
93.8,6.054563909680704
93.17,-6.087727543401319
91.42,11.615025101670389
109.75,25.020979938873083
119.02,9.530770144211354
103.57,23.31252529832319
85.38,3.576460233549228
83.15,49.44083822794697
118.77,0.9945243101541297
87.42,3.128830743982192
119.64,26.25560417168169
95.11,43.59832550148897
104.52,-2.6424949323005706
102.1,50.61995269493596
87.4,4.43026975468894
99.99,3.193617274704479
107.3,34.72227903285892
108.34,50.94919725428286
104.88,-9.388657173020958
99.32,-8.316664088219149
101.41,43.028773569080855
80.77,-3.7262154413389856
100.33,14.511744971122711
83.59,49.35637845560245
112.47,1.776814042416831
101.34,40.82045666507976
108.54,51.634099965844804
101.38,42.77461845222051
98.6,-9.023041344834784
102.23,50.79955451893717
93.28,-3.900669074293261
107.65,42.316931177959574
103.36,28.218545478446142
69.62,35.11510247587375
92.11,-6.447514333216135
89.89,48.80235696480402
98.91,-9.571625519445366
97.4,20.445860071100707
87.94,18.739949454700803
91.76,2.9993661601010357
99.11,-9.088285849850063
117.32,-6.5951055799833185
119.43,20.108498798896925
95.64,49.384978170793254
108.57,50.45925572069454
88.8,41.79784678822738
85.29,7.238653683140824
86.8,-8.348157427724685
99.58,-3.806280221268167
91.13,20.243770740780363
103.81,15.641191467638519
103.26,32.029085441669544
92.78,-10.578303298363418
106.79,18.513489825123806
93.5,-1.3603795644496115
98.78,-10.00631164493101
94.64,32.29835468475503
100.73,24.340568507939185
80.99,0.3724914694329084
74.08,-8.942318404409026
117.19,-6.358174108926671
94.82,36.73575205615768
85.88,-5.071966064416847
116.45,13.010004467632983
98.87,-11.736095775404518
97.08,27.486053171608788
108.94,46.88110433654206
114.72,48.498982055656185
126.9,50.34949983665515
92.52,-10.754953966865296
109.39,36.64931432169148
95.13,43.260626950945586
88.17,27.040912604212224
112.54,2.9677317287848504
110.56,4.461397470671451
118.51,-3.7822728158128234
87.73,12.160323257314104
95.37,46.91250105994215
104.92,-9.549339268336565
112.85,14.612945919097802
98.42,-4.5274707552817075
117.39,-7.912637812214958
83.49,48.34172459523272
99.41,-7.005872796571098
97.1,28.683194581712076
78.29,27.380393133599362
105.05,-9.331641658071598
105.16,-9.824106286850046
95.91,49.61262377219403
122.52,21.46446139706936
88.95,45.63163770283626
93.92,10.970779791167136
105.71,-8.479007223947937
97.93,5.052433628408517
88.52,35.12228586050258
114.3,48.22653867429626
95.2,43.48850442938297
98.13,-0.7199159935037466
117.38,-6.576957051860555
103.56,21.845761518819934
90.71,31.530055897239723
94.86,37.257922591278394
93.24,-5.832288968364801
85.79,-4.727147691947844
110.22,12.033636306851598
118.24,-7.359951574237168
115.77,33.72387803019902
101.95,50.45944360901518
86.28,-9.742725852209153
110.02,16.031506119657827
110.46,7.763706586891271
104.65,-3.2866359925025357
119.83,33.1121429296782
107.55,40.452127798036614
82.15,35.01470348534583
114.39,47.9278860103636
79.91,-11.408312613680476
91.49,10.83900643995255
100.13,6.65563935671835
108.3,50.2900234342157
102.83,42.693606819424154
94.78,35.40715984092001
100.5,17.84572101311022
103.41,29.57631516628084
110.37,5.413444952105095
102.59,46.996391456420874
91.78,2.4289084904081717
102.79,43.4971603780582
110.31,9.019741703161317
108.12,48.115748215071854
110.3,9.626326800188654
105.84,-6.110353994680932
116.72,5.206747001442576
106.69,16.78313800636909
105.98,-4.232139710557628
114.98,48.67874145630428
105.66,-8.080767337383007
98.28,-4.342734371157328
109.75,26.700979938873083
97.82,7.96803994589039
96.83,37.4049542730737
95.8,49.13473790484905
92.08,-5.174574348514885
97.85,6.322429557757785
93.21,-7.34898188883035
107.86,45.99319728938066
99.52,-5.394011844309648
93.66,3.547303520590197
92.98,-9.080439579904402
93.82,7.4570287646010565
113.12,20.121207178513316
105.54,-11.047828868598774
94.67,32.65849928775355
89.38,50.10251008454098
96.36,46.40775728159998
115.35,44.2400989439598
104.34,1.281131939671848
88.05,22.381708272786774
119.63,27.08042806596234
101.65,47.29022861572896
90.31,44.118176386374614
112.83,11.74304211731034
115.97,27.703798072990708
97.45,18.44198658564428
95.18,44.549834386412755
94.34,22.30873681409682
112.32,-1.292172858448518
91.86,0.15507528262027992
96.87,34.21822592661056
118.82,3.7153640814510642
101.12,38.4745487989306
109.06,43.990543230337856
92.31,-8.279126809957548
116.95,1.2742902369062892
104.99,-9.096354808771697
97.48,16.689636249072866
110.61,0.18861685111566473
112.11,-6.384111860145339
95.12,44.23564399868587
98.72,-9.61458556019547
92.28,-7.418062789676566
89.38,50.79251008454098
106.35,7.146275761895406
122.63,17.47584110118539
86.39,-9.869780025047737
89.98,48.37475172648873
94.7,33.71739608501649
95.18,47.159834386412754
94.83,37.1713357172116
93.96,12.633372738716936
101.19,38.44680588810278
101.04,33.49371431568379
85.64,-2.567389931307387
87.92,17.670324592348884
93.74,5.619734598230669
101.41,42.628773569080856
101.64,47.3457108519485
112.97,15.676753213942114
113.74,37.61957962988808
96.28,47.230291028114124
86.29,-9.915843669659923
105.57,-8.09727672471757
95.61,50.21896689592013
93.28,-5.310669074293261
108.38,51.70962685849191
119.29,17.612883404324734
112.12,-6.104812745133227
86.86,-7.585098072539267
90.21,42.63900530234864
98.77,-9.020157645021339
106.69,16.77313800636909
82.03,30.61800387775425
85.33,3.440560887400899
92.83,-8.913630879849109
113.38,29.23691874461149
93.73,3.7939635256334325
106.42,9.767276910949139
95.03,41.89811383222703
99.93,3.224123034779642
99.77,-0.25342614473975655
92.34,-9.654570537717978
102.58,46.96810896672008
105.75,-6.968495186218955
75.4,19.544177543780524
92.01,-3.503588819634289
99.22,-8.556215806075484
102.18,50.3966977334542
99.46,-5.79873293289524
88.05,24.111708272786775
103.57,21.02252529832319
92.25,-8.141685411472151
113.92,40.21531021608652
107.56,40.83718492593248
104.49,-2.646657693940939
108.13,48.60414170197579
101.53,46.6389520465383
109.61,31.476318419825425
103.54,22.291175950810274
103.32,29.241625398343665
92.42,-7.688414142049764
88.33,30.64851127792739
88.99,47.30520387704569
83.82,45.174214144734634
106.84,20.258330425360107
111.06,-6.27047395523661
112.93,14.330051460265564
96.4,47.3282820910331
105.51,-10.542131935267765
117.66,-10.598772380065279
91.57,6.485472400579032
116.67,7.465733359106003
92.44,-8.657544396320114
87.55,9.014031632676325
105.95,-4.2065855593095325
108.53,49.89969452574703
99.59,-3.5278679981512626
96.74,38.15293989420548
108.35,48.12137766087946
102.5,46.98323545965524
91.78,0.36890849040817175
114.02,44.034996014346234
99.46,-5.75873293289524
101.38,43.24461845222051
80.1,-10.198282428581717
89.86,48.80714923769841
99.11,-9.948285849850063
87.51,7.577515464815613
104.09,7.974573047263922
98.04,1.336576417863339
112.14,-5.668646317111865
108.06,49.47386767074881
103.88,13.928285887151208
95.36,47.36885589754374
79.5,-4.448555062994063
100.35,14.770646131914129
89.83,48.10592702745291
102.97,40.048237289183035
